PF01956	Integral membrane protein EMC3/TMCO1-like
PF03169	OPT oligopeptide transporter protein
PF01381	Helix-turn-helix
PF08523	Multiprotein bridging factor 1
PF00249	Myb-like DNA-binding domain
PF00538	linker histone H1 and H5 family
PF00550	Phosphopantetheine attachment site
PF13848	Thioredoxin-like domain
PF00085	Thioredoxin
PF00085	Thioredoxin
PF14223	gag-polypeptide of LTR copia-type
PF03083	Sugar efflux transporter for intercellular exchange
PF03083	Sugar efflux transporter for intercellular exchange
PF00188	Cysteine-rich secretory protein family
PF00118	TCP-1/cpn60 chaperonin family
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF13540	Regulator of chromosome condensation (RCC1) repeat
PF00732	GMC oxidoreductase
PF05199	GMC oxidoreductase
PF01582	TIR domain
PF00892	EamA-like transporter family
PF00249	Myb-like DNA-binding domain
PF14379	MYB-CC type transfactor, LHEQLE motif
PF16740	Spindle and kinetochore-associated protein 2
PF03711	Orn/Lys/Arg decarboxylase, C-terminal domain
PF01276	Orn/Lys/Arg decarboxylase, major domain
PF00657	GDSL-like Lipase/Acylhydrolase
PF00759	Glycosyl hydrolase family 9
PF00274	Fructose-bisphosphate aldolase class-I
PF02701	Dof domain, zinc finger
PF06749	Protein of unknown function (DUF1218)
PF14383	DUF761-associated sequence motif
PF14309	Domain of unknown function (DUF4378)
PF00504	Chlorophyll A-B binding protein
PF00025	ADP-ribosylation factor family
PF00025	ADP-ribosylation factor family
PF06813	Nodulin-like
PF00244	14-3-3 protein
PF03101	FAR1 DNA-binding domain
PF01363	FYVE zinc finger
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF07690	Major Facilitator Superfamily
PF00438	S-adenosylmethionine synthetase, N-terminal domain
PF02773	S-adenosylmethionine synthetase, C-terminal domain
PF02772	S-adenosylmethionine synthetase, central domain
PF01702	Queuine tRNA-ribosyltransferase
PF12697	Alpha/beta hydrolase family
PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase
PF14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase
PF06364	Protein of unknown function (DUF1068)
PF03195	Lateral organ boundaries (LOB) domain
PF13639	Ring finger domain
PF00149	Calcineurin-like phosphoesterase
PF00069	Protein kinase domain
PF00962	Adenosine/AMP deaminase
PF10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF10531	SLBB domain
PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF14009	Domain of unknown function (DUF4228)
PF00781	Diacylglycerol kinase catalytic domain
PF03547	Membrane transport protein
PF03547	Membrane transport protein
PF01582	TIR domain
PF00190	Cupin
PF02519	Auxin responsive protein
PF12906	RING-variant domain
PF00450	Serine carboxypeptidase
PF05678	VQ motif
PF05221	S-adenosyl-L-homocysteine hydrolase
PF00670	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
PF05221	S-adenosyl-L-homocysteine hydrolase
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF00010	Helix-loop-helix DNA-binding domain
PF07734	F-box associated
PF12937	F-box-like
PF00249	Myb-like DNA-binding domain
PF00271	Helicase conserved C-terminal domain
PF13959	Domain of unknown function (DUF4217)
PF00270	DEAD/DEAH box helicase
PF04379	ApaG domain
PF09346	SMI1 / KNR4 family (SUKH-1)
PF12937	F-box-like
PF00249	Myb-like DNA-binding domain
PF01794	Ferric reductase like transmembrane component
PF08414	Respiratory burst NADPH oxidase
PF08022	FAD-binding domain
PF08030	Ferric reductase NAD binding domain
PF00067	Cytochrome P450
PF00462	Glutaredoxin
PF01496	V-type ATPase 116kDa subunit family
PF01554	MatE
PF01554	MatE
PF17834	Beta-sandwich domain in beta galactosidase
PF02140	Galactose binding lectin domain
PF01301	Glycosyl hydrolases family 35
PF17814	LisH-like dimerisation domain
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF07714	Protein tyrosine kinase
PF08263	Leucine rich repeat N-terminal domain
PF03007	Wax ester synthase-like Acyl-CoA acyltransferase domain
PF04720	PDDEXK-like family of unknown function
PF01546	Peptidase family M20/M25/M40
PF00010	Helix-loop-helix DNA-binding domain
PF00643	B-box zinc finger
PF00931	NB-ARC domain
PF03822	NAF domain
PF00069	Protein kinase domain
PF00856	SET domain
PF00067	Cytochrome P450
PF00294	pfkB family carbohydrate kinase
PF00069	Protein kinase domain
PF00010	Helix-loop-helix DNA-binding domain
PF00494	Squalene/phytoene synthase
PF00544	Pectate lyase
PF14223	gag-polypeptide of LTR copia-type
PF09348	Domain of unknown function (DUF1990)
PF00498	FHA domain
PF14309	Domain of unknown function (DUF4378)
PF02114	Phosducin
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF13178	Protein of unknown function (DUF4005)
PF01095	Pectinesterase
PF04043	Plant invertase/pectin methylesterase inhibitor
PF03479	Plants and Prokaryotes Conserved (PCC) domain
PF02544	3-oxo-5-alpha-steroid 4-dehydrogenase
PF00280	Potato inhibitor I family
PF13639	Ring finger domain
PF17919	RNase H-like domain found in reverse transcriptase
PF00924	Mechanosensitive ion channel
PF07651	ANTH domain
PF00149	Calcineurin-like phosphoesterase
PF14008	Iron/zinc purple acid phosphatase-like protein C
PF16656	Purple acid Phosphatase, N-terminal domain
PF01058	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF00067	Cytochrome P450
PF00067	Cytochrome P450
PF06943	LSD1 zinc finger
PF00656	Caspase domain
PF14432	DYW family of nucleic acid deaminases
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF07887	Calmodulin binding protein-like
PF02485	Core-2/I-Branching enzyme
PF02977	Carboxypeptidase A inhibitor
PF00241	Cofilin/tropomyosin-type actin-binding protein
PF13639	Ring finger domain
PF00931	NB-ARC domain
PF00494	Squalene/phytoene synthase
PF12719	Nuclear condensing complex subunits, C-term domain
PF00759	Glycosyl hydrolase family 9
PF09478	Carbohydrate binding domain CBM49
PF05920	Homeobox KN domain
PF07526	Associated with HOX
PF00013	KH domain
PF00013	KH domain
PF04818	RNA polymerase II-binding domain.
PF01805	Surp module
PF14008	Iron/zinc purple acid phosphatase-like protein C
PF00149	Calcineurin-like phosphoesterase
PF16656	Purple acid Phosphatase, N-terminal domain
PF00722	Glycosyl hydrolases family 16
PF06955	Xyloglucan endo-transglycosylase (XET) C-terminus
PF03473	MOSC domain
PF00266	Aminotransferase class-V
PF00266	Aminotransferase class-V
PF03476	MOSC N-terminal beta barrel domain
PF05633	Protein BYPASS1-related
PF12579	Protein of unknown function (DUF3755)
PF00083	Sugar (and other) transporter
PF13561	Enoyl-(Acyl carrier protein) reductase
PF02874	ATP synthase alpha/beta family, beta-barrel domain
PF09750	Alternative splicing regulator
PF14111	Domain of unknown function (DUF4283)
PF00005	ABC transporter
PF00664	ABC transporter transmembrane region
PF00664	ABC transporter transmembrane region
PF00005	ABC transporter
PF00168	C2 domain
PF04564	U-box domain
PF02383	SacI homology domain
PF00194	Eukaryotic-type carbonic anhydrase
PF12937	F-box-like
PF10294	Lysine methyltransferase
PF00583	Acetyltransferase (GNAT) family
PF04030	D-arabinono-1,4-lactone oxidase
PF02729	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain
PF00185	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain
PF00847	AP2 domain
PF00069	Protein kinase domain
PF13245	AAA domain
PF03517	Regulator of volume decrease after cellular swelling
PF17766	Fibronectin type-III domain
PF02225	PA domain
PF05922	Peptidase inhibitor I9
PF00082	Subtilase family
PF01246	Ribosomal protein L24e
PF01246	Ribosomal protein L24e
PF02362	B3 DNA binding domain
PF02362	B3 DNA binding domain
PF02362	B3 DNA binding domain
PF02362	B3 DNA binding domain
PF00170	bZIP transcription factor
PF04006	Mpp10 protein
PF04006	Mpp10 protein
PF04535	Domain of unknown function (DUF588)
PF02801	Beta-ketoacyl synthase, C-terminal domain
PF00109	Beta-ketoacyl synthase, N-terminal domain
PF00850	Histone deacetylase domain
PF00091	Tubulin/FtsZ family, GTPase domain
PF03953	Tubulin C-terminal domain
PF00069	Protein kinase domain
PF00069	Protein kinase domain
PF00010	Helix-loop-helix DNA-binding domain
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF13456	Reverse transcriptase-like
PF00467	KOW motif
PF16121	40S ribosomal protein S4 C-terminus
PF08071	RS4NT (NUC023) domain
PF00900	Ribosomal family S4e
PF14368	Probable lipid transfer
PF01074	Glycosyl hydrolases family 38 N-terminal domain
PF09261	Alpha mannosidase middle domain
PF07748	Glycosyl hydrolases family 38 C-terminal domain
PF17677	Glycosyl hydrolases family 38 C-terminal beta sandwich domain
PF04043	Plant invertase/pectin methylesterase inhibitor
PF00403	Heavy-metal-associated domain
PF01928	CYTH domain
PF02096	60Kd inner membrane protein
PF04535	Domain of unknown function (DUF588)
PF03106	WRKY DNA -binding domain
PF12481	Aluminium induced protein
PF03732	Retrotransposon gag protein
PF00118	TCP-1/cpn60 chaperonin family
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF14541	Xylanase inhibitor C-terminal
PF14543	Xylanase inhibitor N-terminal
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF02845	CUE domain
PF01758	Sodium Bile acid symporter family
PF07250	Glyoxal oxidase N-terminus
PF09118	Domain of unknown function (DUF1929)
PF00933	Glycosyl hydrolase family 3 N terminal domain
PF01915	Glycosyl hydrolase family 3 C-terminal domain
PF00790	VHS domain
PF03127	GAT domain
PF00069	Protein kinase domain
PF00069	Protein kinase domain
PF13646	HEAT repeats
PF02985	HEAT repeat
PF02985	HEAT repeat
PF03141	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF01179	Copper amine oxidase, enzyme domain
PF02728	Copper amine oxidase, N3 domain
PF00069	Protein kinase domain
PF00010	Helix-loop-helix DNA-binding domain
PF07714	Protein tyrosine kinase
PF00168	C2 domain
PF03031	NLI interacting factor-like phosphatase
PF13855	Leucine rich repeat
PF01145	SPFH domain / Band 7 family
PF05348	Proteasome maturation factor UMP1
PF18511	F-box
PF18791	Transport inhibitor response 1 protein domain
PF00861	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00612	IQ calmodulin-binding motif
PF13178	Protein of unknown function (DUF4005)
PF02140	Galactose binding lectin domain
PF01301	Glycosyl hydrolases family 35
PF17834	Beta-sandwich domain in beta galactosidase
PF00657	GDSL-like Lipase/Acylhydrolase
PF00412	LIM domain
PF00412	LIM domain
PF06203	CCT motif
PF00072	Response regulator receiver domain
PF04408	Helicase associated domain (HA2)
PF00271	Helicase conserved C-terminal domain
PF07717	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF00270	DEAD/DEAH box helicase
PF13920	Zinc finger, C3HC4 type (RING finger)
PF00225	Kinesin motor domain
PF13812	Pentatricopeptide repeat domain
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF01535	PPR repeat
PF13532	2OG-Fe(II) oxygenase superfamily
PF02854	MIF4G domain
PF02847	MA3 domain
PF05687	BES1/BZR1 plant transcription factor, N-terminal
PF14111	Domain of unknown function (DUF4283)
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13855	Leucine rich repeat
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF01266	FAD dependent oxidoreductase
PF00128	Alpha amylase, catalytic domain
PF02806	Alpha amylase, C-terminal all-beta domain
PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF17919	RNase H-like domain found in reverse transcriptase
PF00847	AP2 domain
PF03321	GH3 auxin-responsive promoter
PF06749	Protein of unknown function (DUF1218)
PF00931	NB-ARC domain
PF06839	GRF zinc finger
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF00855	PWWP domain
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF01764	Lipase (class 3)
PF01263	Aldose 1-epimerase
PF01486	K-box region
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF00098	Zinc knuckle
PF17284	Spermidine synthase tetramerisation domain
PF01564	Spermine/spermidine synthase domain
PF01846	FF domain
PF01846	FF domain
PF01846	FF domain
PF01846	FF domain
PF00397	WW domain
PF00397	WW domain
PF13639	Ring finger domain
PF01453	D-mannose binding lectin
PF03106	WRKY DNA -binding domain
PF05608	Protein of unknown function (DUF778)
PF05608	Protein of unknown function (DUF778)
PF02485	Core-2/I-Branching enzyme
PF02701	Dof domain, zinc finger
PF03489	Saposin-like type B, region 2
PF03489	Saposin-like type B, region 2
PF05184	Saposin-like type B, region 1
PF05184	Saposin-like type B, region 1
PF00732	GMC oxidoreductase
PF05199	GMC oxidoreductase
PF08263	Leucine rich repeat N-terminal domain
PF07714	Protein tyrosine kinase
PF12906	RING-variant domain
PF01373	Glycosyl hydrolase family 14
PF05063	MT-A70
PF00627	UBA/TS-N domain
PF00627	UBA/TS-N domain
PF00240	Ubiquitin family
PF09280	XPC-binding domain
PF13847	Methyltransferase domain
PF05958	tRNA (Uracil-5-)-methyltransferase
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF01789	PsbP
PF16045	LisH
PF01650	Peptidase C13 family
PF00382	Transcription factor TFIIB repeat
PF00382	Transcription factor TFIIB repeat
PF08271	TFIIB zinc-binding
PF00838	Translationally controlled tumour protein
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13306	BspA type Leucine rich repeat region (6 copies)
PF03195	Lateral organ boundaries (LOB) domain
PF00005	ABC transporter
PF12698	ABC-2 family transporter protein
PF00210	Ferritin-like domain
PF02469	Fasciclin domain
PF01915	Glycosyl hydrolase family 3 C-terminal domain
PF14310	Fibronectin type III-like domain
PF00933	Glycosyl hydrolase family 3 N terminal domain
PF10358	N-terminal C2 in EEIG1 and EHBP1 proteins
PF08284	Retroviral aspartyl protease
PF03732	Retrotransposon gag protein
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase
PF04669	Polysaccharide biosynthesis
PF03016	Exostosin family
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00069	Protein kinase domain
PF02902	Ulp1 protease family, C-terminal catalytic domain
PF02458	Transferase family
PF11833	Protein CHAPERONE-LIKE PROTEIN OF POR1-like
PF01112	Asparaginase
PF02365	No apical meristem (NAM) protein
PF08267	Cobalamin-independent synthase, N-terminal domain
PF01717	Cobalamin-independent synthase, Catalytic domain
PF03195	Lateral organ boundaries (LOB) domain
PF17919	RNase H-like domain found in reverse transcriptase
PF00069	Protein kinase domain
PF13920	Zinc finger, C3HC4 type (RING finger)
PF00069	Protein kinase domain
PF01074	Glycosyl hydrolases family 38 N-terminal domain
PF07748	Glycosyl hydrolases family 38 C-terminal domain
PF09261	Alpha mannosidase middle domain
PF00657	GDSL-like Lipase/Acylhydrolase
PF13193	AMP-binding enzyme C-terminal domain
PF00501	AMP-binding enzyme
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF13975	gag-polyprotein putative aspartyl protease
PF00385	Chromo (CHRromatin Organisation MOdifier) domain
PF00141	Peroxidase
PF17855	MCM AAA-lid domain
PF14551	MCM N-terminal domain
PF17207	MCM OB domain
PF00493	MCM P-loop domain
PF05172	Nup53/35/40-type RNA recognition motif
PF01494	FAD binding domain
PF02458	Transferase family
PF00433	Protein kinase C terminal domain
PF00069	Protein kinase domain
PF01411	tRNA synthetases class II (A)
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain
PF02272	DHHA1 domain
PF00481	Protein phosphatase 2C
PF00300	Histidine phosphatase superfamily (branch 1)
PF05180	DNL zinc finger
PF13920	Zinc finger, C3HC4 type (RING finger)
PF02182	SAD/SRA domain
PF13445	RING-type zinc-finger
